id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
23442,NY61,seaplane_base,Eagle Nest Seaplane Base,43.82979965209961,-74.49539947509766,1790,NA,US,US-NY,Blue Mountain Lake,no,,,NY61,NY61,,,
23443,NY62,small_airport,Curtis Airport,43.144419,-75.548757,535,NA,US,US-NY,Verona,no,,,NY62,NY62,,,
23444,NY63,small_airport,Archdale Meadows Airport,43.05438,-73.47197,584,NA,US,US-NY,Greenwich,no,,,NY63,NY63,,,
23445,NY64,small_airport,The Pines Airport,43.102901458740234,-74.15509796142578,850,NA,US,US-NY,Broadalbin,no,,,NY64,NY64,,,
23447,NY66,small_airport,Lewis Field,43.128532,-74.124758,900,NA,US,US-NY,Broadalbin,no,,,NY66,NY66,,,The Farm Airport
23448,NY67,small_airport,Carter Flight Park Ultralightport,42.993099212646484,-75.91169738769531,1301,NA,US,US-NY,Manlius,no,,,NY67,NY67,,,
23449,NY68,small_airport,Richfield Airport,42.86119842529297,-74.94539642333984,1450,NA,US,US-NY,Richfield Springs,no,,,NY68,NY68,,,
23450,NY69,small_airport,John Gonzales Field,44.12009811401367,-76.30130004882812,260,NA,US,US-NY,Cape Vincent,no,,,NY69,NY69,,,
45663,NY70,small_airport,Scott'S Sky Ranch Airport,42.648889,-77.920278,1221,NA,US,US-NY,Mount Morris,no,,,NY70,NY70,,,
23452,NY72,small_airport,Poolsbrook Aerodrome,43.07229995727539,-75.9384994506836,500,NA,US,US-NY,Manlius,no,,,NY72,NY72,,,
23453,NY73,small_airport,Miller Field,42.31809997558594,-75.5990982055664,1580,NA,US,US-NY,Coventryville,no,,,NY73,NY73,,,
23454,NY74,small_airport,Deer Run Airport,42.323699951171875,-73.87319946289062,320,NA,US,US-NY,Coxsackie,no,,,NY74,NY74,,,
23455,NY76,small_airport,Neverland Airport,42.31566619873047,-78.89533233642578,1901,NA,US,US-NY,Cattaraugus,no,,,NY76,NY76,,,
23456,NY77,small_airport,Wandervogel Gliderport,42.718101501464844,-74.16349792480469,1260,NA,US,US-NY,Delanson,no,,,NY77,NY77,,,
23458,NY79,small_airport,Keysa Airport,42.59669876098633,-78.34030151367188,1620,NA,US,US-NY,Bliss,no,,,NY79,NY79,,,
23460,NY82,small_airport,Alexander Farm Airport,42.58060073852539,-73.61620330810547,525,NA,US,US-NY,East Schodack,no,,,NY82,NY82,,,
23461,NY83,seaplane_base,Essex Boatworks Seaplane Base,44.30009841918945,-73.34960174560547,95,NA,US,US-NY,Essex,no,,,NY83,NY83,,,
23465,NY87,small_airport,Amsterdam Airfield,42.96260070800781,-74.25370025634766,340,NA,US,US-NY,Fort Johnson,no,,,NY87,NY87,,,
23466,NY88,small_airport,Hickory Acres Airport,42.883399963378906,-74.69129943847656,970,NA,US,US-NY,Fort Plain,no,,,NY88,NY88,,,
23467,NY89,small_airport,Goose Creek Airport,42.078285,-79.393506,1350,NA,US,US-NY,Jamestown,no,,,NY89,NY89,,,Fairbank Farms
23468,NY9,seaplane_base,Long Lake /Helms Seaplane Base,43.975101,-74.420403,1629,NA,US,US-NY,Long Lake,no,,,,NY9,,https://en.wikipedia.org/wiki/Long_Lake_Helms_Seaplane_Base,NY33
23470,NY91,small_airport,Smithfield Airport,42.994026,-75.702774,1465,NA,US,US-NY,Peterboro,no,,,NY91,NY91,,,Cloverdale Farm
23472,NY94,small_airport,Old Rhinebeck Aerodrome,41.9715,-73.8629,323,NA,US,US-NY,Rhinebeck,no,,,NY94,NY94,http://www.oldrhinebeck.org/,https://en.wikipedia.org/wiki/Old_Rhinebeck_Aerodrome,
23473,NY96,small_airport,Mexico Airdrome Airport,43.426700592041016,-76.19380187988281,470,NA,US,US-NY,Mexico,no,,,NY96,NY96,,,
23474,NY97,small_airport,Northway Airport,44.66669845581055,-73.56620025634766,420,NA,US,US-NY,Morrisonville,no,,,NY97,NY97,,,
23988,PA17,small_airport,Canaan Field,42.002239,-77.096402,1600,NA,US,US-NY,Corning,no,,,NK12,NK12,,,"PA17, Canaan's Field, Lawrenceville, Lindley"
43102,US-0048,small_airport,Kohn Airport,42.138619,-76.384123,1140,NA,US,US-NY,Owego,no,,,,,,,
314189,US-0268,small_airport,Gardiners Island Landing Field,41.065245,-72.092242,22,NA,US,US-NY,East Hampton,no,,,,,,,
321928,US-0365,seaplane_base,Hut Haven Seaplane Base,43.337701,-76.726725,279,NA,US,US-NY,Fair Haven,no,,,77NY,77NY,,,"Dodge Haven SPB, Wolcott"
324820,US-0631,small_airport,Papp Airpark,43.251894,-73.563155,210,NA,US,US-NY,Fort Edward,no,,,16NY,16NY,,,
325494,US-0722,small_airport,T & C Acres Airport,42.883902,-74.931344,1566,NA,US,US-NY,Richard Springs,no,,,12NY,12NY,,,
325502,US-0728,small_airport,Turnbull Airport,42.895893,-77.397132,890,NA,US,US-NY,East Bloomfield,no,,,48NY,48NY,,,
325688,US-0759,small_airport,Oneida Lake Strip Airport,43.169055,-75.705722,380,NA,US,US-NY,Oneida,no,,,8NY7,8NY7,,,
325710,US-0767,small_airport,Klenawicus Airfield,41.071008,-72.327018,20,NA,US,US-NY,Shelter Island,no,,,NY03,NY03,,,
326182,US-0807,small_airport,M & M Airfield,43.183793,-75.401271,530,NA,US,US-NY,Rome,no,,,NY53,NY53,,,
327237,US-0857,small_airport,Hidden Hills Ranch Airport,43.109332,-77.239176,516,NA,US,US-NY,Palmyra,no,,,NY33,NY33,,,
328078,US-0890,small_airport,Miller Airport,43.155194,-75.785866,430,NA,US,US-NY,Canastota,no,,,3NY1,3NY1,,,
330499,US-1085,small_airport,Flying W Airport,42.783162,-75.165875,1420,NA,US,US-NY,Burlington Flats,no,,,,NY78,,,NY78
337594,US-2039,small_airport,Iwan Airfield,42.963776,-74.12556,773,NA,US,US-NY,Amsterdam,no,,,7NY8,7NY8,,,
342987,US-3566,small_airport,Accord Airport,41.80114,-74.21477,271,NA,US,US-NY,Accord,no,,,,,,,
343826,US-3857,small_airport,Black Pond Airfield,41.50696,-73.76138,716,NA,US,US-NY,Carmel Hamlet,no,,,,,,,"KOAU, Lake Carmel"
345832,US-4578,small_airport,Naked Acres Airport,42.986556,-77.650949,686,NA,US,US-NY,Rochester,no,,,NY78,NY78,,,
345876,US-4595,small_airport,Smithport Airport,43.05046,-75.22808,1148,NA,US,US-NY,Frankfort,no,,,,,,,
346197,US-4753,small_airport,R & R Aero Airport,42.721133,-78.186114,1650,NA,US,US-NY,Warsaw,no,,,,5R5,,,
346594,US-4853,small_airport,Pine View Airport,43.11553,-76.91067,400,NA,US,US-NY,Clyde,no,,,NY41,NY41,,,
347319,US-5028,small_airport,Wall Bridge Airport,42.88663,-75.99902,1383,NA,US,US-NY,Fabius,no,,,,,,,
347542,US-5113,small_airport,Valley View Airport,42.92137,-75.41403,1369,NA,US,US-NY,Waterville,no,,,,,,,
347843,US-5198,small_airport,Johnson Landing Strip,41.819096,-73.64321,900,NA,US,US-NY,Millbrook,no,,,11NY,11NY,,,
352244,US-52NK,small_airport,Collins Field,43.224244,-75.675528,381,NA,US,US-NY,Sylvan Beach,no,,,52NK,52NK,,,
349542,US-5661,seaplane_base,Knox Bay Seaplane Base,43.42704,-74.51613,1660,NA,US,US-NY,Piseco,no,,,,,,,
351218,US-6325,small_airport,Farnsworth Airport,43.1936,-76.88359,406,NA,US,US-NY,North Rose,no,,,,,,,
352781,US-6496,small_airport,Hamner Brook Airport,43.9981,-74.41847,1788,NA,US,US-NY,Long Lake,no,,,,,,,
430549,US-7169,small_airport,Flying Acres Airport,43.34701,-75.3579,856,NA,US,US-NY,Westernville,no,,,,,,,
430562,US-7182,small_airport,Stony Island Airport,43.89052,-76.32743,296,NA,US,US-NY,Hounsfield,no,,,,,,,
430563,US-7183,small_airport,Galloo Island Airport,43.9055,-76.39704,287,NA,US,US-NY,Hounsfield,no,,,,,,,
505062,US-7340,small_airport,Del Savio Airport,42.03866,-74.77601,2146,NA,US,US-NY,Andes,no,,,,,,,
505063,US-7341,small_airport,Skyhook Lodge Airport,42.37877,-76.53954,1141,NA,US,US-NY,Newfield,no,,,,,,,
505838,US-7461,small_airport,Sheldon Airport,42.76544,-78.46168,1400,NA,US,US-NY,Strykersville,no,,,,,,,
505839,US-7462,small_airport,[Duplicate] Sheldon Airport,42.76544,-78.46168,1400,NA,US,US-NY,Strykersville,no,,,,,,,
505840,US-7463,small_airport,Sheldon Airstrip,42.75795,-78.39325,1511,NA,US,US-NY,Strykersville,no,,,,,,,
511017,US-8008,small_airport,Para-Tech Airport,43.26045,-77.99195,397,NA,US,US-NY,Brockport,no,,,,,,,
516180,US-8256,small_airport,Palmer Airport,43.30841,-78.75472,318,NA,US,US-NY,Burt,no,,,,,,,
557986,US-9068,small_airport,Nautical Mile Airport,42.964158,-74.744811,725,NA,US,US-NY,Fort Plain,no,,,5NK6,5NK6,,,
558527,US-9083,small_airport,Hard Barn Cargas Farm Airport,42.222539,-79.327701,1687,NA,US,US-NY,Sinclairville,no,,,NY39,NY39,,,
562518,US-9117,small_airport,STOL Performance Airport,42.848894,-78.445456,1145,NA,US,US-NY,Bennington,no,,,NY75,NY75,,,
567492,US-9123,small_airport,Eagles Eye Airport,43.223969,-75.752622,402,NA,US,US-NY,North Bay,no,,,2NK5,2NK5,,,
25591,W57,small_airport,Round Lake Airport and Seaplane Base,42.92919921875,-73.770401000977,175,NA,US,US-NY,Round Lake,no,,,W57,W57,https://www.dot.ny.gov/divisions/operating/opdm/aviation/repository/air_dir2/Round-Lake-revised.pdf,,NY46
